NUTS_ID,Year,weighted_avg_VegC,weighted_avg_LitterC,weighted_avg_SoilC,weighted_avg_HarvSlowC,weighted_avg_Total,intersected_surface_area_km2,official_surface_area_2021
BE31,1903,0.6059252283243458,0.3810272889475569,0.5099218397783318,0.0032200340226805147,1.5010904791249937,1214.4071219775744,1097.0
BE31,1904,0.6023959557430715,0.383800067239039,0.5109218397783318,0.003606105063419056,1.5007200558759402,1214.4071219775744,1097.0
BE31,1905,0.6064264810601667,0.3773912947770476,0.5109179278304107,0.003606105063419056,1.4987278797717827,1214.4071219775744,1097.0
BE31,1906,0.5881103229282741,0.3957152768047825,0.5113039988711491,0.003606105063419056,1.498345720678965,1214.4071219775744,1097.0
BE31,1907,0.5889247261706102,0.3945226264175504,0.5119140158824894,0.003606105063419056,1.4983574565227287,1214.4071219775744,1097.0
BE31,1908,0.5720525480319998,0.4084026284520031,0.5119140158824894,0.004216122074759313,1.4959752974299114,1214.4071219775744,1097.0
BE31,1909,0.5726938606267097,0.40067288158765424,0.5129140158824894,0.004216122074759313,1.4898829512123513,1214.4071219775744,1097.0
BE31,1910,0.5755199997128093,0.3958389186057123,0.5125240328938296,0.004220034022680514,1.4874968801716126,1214.4071219775744,1097.0
BE31,1911,0.5754339368585428,0.3913071405527961,0.5129140158824894,0.004220034022680514,1.4844851443278493,1214.4071219775744,1097.0
BE31,1912,0.5718973425351618,0.39406768084677885,0.5135240328938296,0.004223945970601715,1.483485144327849,1214.4071219775744,1097.0
BE31,1913,0.5745112714944233,0.38845375188751746,0.5135240328938296,0.004223945970601715,1.480713002246372,1214.4071219775744,1097.0
BE31,1914,0.578260578098378,0.3843066383990605,0.5135201209459086,0.004613928959261458,1.4803151953618696,1214.4071219775744,1097.0
BE31,1915,0.5772104930416768,0.3843528115078405,0.5141301379572487,0.004613928959261458,1.479921300425289,1214.4071219775744,1097.0
BE31,1916,0.5556437755700084,0.4045256340429279,0.5141301379572487,0.005227857918522916,1.479527405488708,1214.4071219775744,1097.0
BE31,1917,0.5578520737489253,0.39608556599756684,0.5141301379572487,0.005227857918522916,1.4726895305588448,1214.4071219775744,1097.0
BE31,1918,0.5620329882923939,0.38868461743141786,0.514740154968589,0.005231769866444117,1.4706856186109236,1214.4071219775744,1097.0
BE31,1919,0.5621912014146095,0.3871325093726213,0.5151262260093276,0.005231769866444117,1.4696817066630024,1214.4071219775744,1097.0
BE31,1920,0.5664769682856761,0.38306677652423515,0.5147362430206679,0.005235681814365318,1.4695156696449443,1214.4071219775744,1097.0
BE31,1921,0.5571372044099869,0.3889469126149573,0.5157362430206678,0.005235681814365318,1.4666699708192388,1214.4071219775744,1097.0
BE31,1922,0.5587120138900364,0.3851481571643061,0.516346260032008,0.005235681814365318,1.4650560418599772,1214.4071219775744,1097.0
BE31,1923,0.566427848168068,0.3782623739202952,0.5159601889912695,0.0052395937622865185,1.4662721639347367,1214.4071219775744,1097.0
BE31,1924,0.564636146346985,0.3774284109383532,0.5159601889912695,0.0052395937622865185,1.463260428090973,1214.4071219775744,1097.0
BE31,1925,0.5555826514960981,0.38608801085265915,0.5159601889912695,0.0052395937622865185,1.4632565161430517,1214.4071219775744,1097.0
BE31,1926,0.5533203563125586,0.3871803570702193,0.5159601889912695,0.00524350571020772,1.4620865671770726,1214.4071219775744,1097.0
BE31,1927,0.5561386715028158,0.38457425200680034,0.5159601889912695,0.005629576750946262,1.4616887602925703,1214.4071219775744,1097.0
BE31,1928,0.5581543192945007,0.3835468683713519,0.5159601889912695,0.005629576750946262,1.4635188113265911,1214.4071219775744,1097.0
BE31,1929,0.558504412537674,0.3818028801915975,0.5165741179505309,0.005633488698867461,1.4625148993786703,1214.4071219775744,1097.0
BE31,1930,0.5552836082487191,0.3777880026661871,0.5159641009391907,0.006243505710207718,1.4552792175643048,1214.4071219775744,1097.0
BE31,1931,0.5397906815624762,0.38967482428901096,0.5159680128871119,0.0072395937622865185,1.4526692005529644,1214.4071219775744,1097.0
BE31,1932,0.5302581332432856,0.39143131857880326,0.5163540839278503,0.007849610773626774,1.4458892345756449,1214.4071219775744,1097.0
BE31,1933,0.533933883103012,0.38597951468967867,0.5163540839278503,0.007849610773626774,1.4445031635349066,1214.4071219775744,1097.0
BE31,1934,0.5241546873919668,0.39298265637132546,0.516740154968589,0.008845698825705576,1.442117092494168,1214.4071219775744,1097.0
BE31,1935,0.5270121220614361,0.38391692352293944,0.5171301379572487,0.009455715837045832,1.4371288283379315,1214.4071219775744,1097.0
BE31,1936,0.5275798779119175,0.3761408694935412,0.5171301379572487,0.009455715837045832,1.4303066011997532,1214.4071219775744,1097.0
BE31,1937,0.5205596819623065,0.37656669622349664,0.5175162089979872,0.01045180388912463,1.424484374061575,1214.4071219775744,1097.0
BE31,1938,0.5208761082067377,0.3716402529677251,0.516906191986647,0.01045180388912463,1.4208704451023133,1214.4071219775744,1097.0
BE31,1939,0.5224399521092978,0.3670842329610074,0.516906191986647,0.011061820900464888,1.418492197957417,1214.4071219775744,1097.0
BE31,1940,0.5197953637766718,0.3687092615540275,0.5172922630273855,0.01144789194120343,1.4168626212064708,1214.4071219775744,1097.0
BE31,1941,0.5032324241966554,0.3818704823016206,0.517906191986647,0.012061820900464888,1.4144609023740478,1214.4071219775744,1097.0
BE31,1942,0.5028424412079956,0.3770521671113634,0.5172961749753068,0.012061820900464888,1.4102447802992881,1214.4071219775744,1097.0
BE31,1943,0.5077076997733072,0.37119082049397306,0.5172922630273855,0.013057908952543686,1.4092486922472094,1214.4071219775744,1097.0
BE31,1944,0.505429756798083,0.3718626584057782,0.517678334068124,0.013057908952543686,1.4082565161430518,1214.4071219775744,1097.0
BE31,1945,0.5089857768048008,0.3647044452835626,0.517678334068124,0.013667925963883946,1.4050364821203714,1214.4071219775744,1097.0
BE31,1946,0.5109396036960206,0.3621445133289236,0.517678334068124,0.013667925963883946,1.404426465109031,1214.4071219775744,1097.0
BE31,1947,0.509285148781268,0.35896500526173436,0.5182883510794642,0.014664014015962745,1.4012064310863506,1214.4071219775744,1097.0
BE31,1948,0.5123007965729527,0.35333151656286693,0.517678334068124,0.014667925963883945,1.3979785731678276,1214.4071219775744,1097.0
BE31,1949,0.5067186653507965,0.35791364778502316,0.517678334068124,0.014667925963883945,1.3969785731678275,1214.4071219775744,1097.0
BE31,1950,0.5094516879530615,0.35118844907860053,0.517678334068124,0.015664014015962742,1.3939824851157487,1214.4071219775744,1097.0
BE31,1951,0.5132316539303811,0.3474045711533598,0.5170683170567838,0.016274031027303,1.3939824851157487,1214.4071219775744,1097.0
BE31,1952,0.5138651426292485,0.34738892336167504,0.5170722290047052,0.016274031027303,1.3956003260229315,1214.4071219775744,1097.0
BE31,1953,0.5186333727628043,0.3432307102394594,0.5170722290047052,0.01688795998656446,1.3956003260229315,1214.4071219775744,1097.0
BE31,1954,0.517270773409593,0.3423771875179114,0.5170722290047052,0.01788404803864326,1.3946042379708525,1214.4071219775744,1097.0
BE31,1955,0.5131588674524269,0.3438829884116585,0.5180722290047051,0.01788404803864326,1.3936042379708526,1214.4071219775744,1097.0
BE31,1956,0.5143867253709498,0.34226905945239705,0.5180722290047051,0.018494065049983514,1.3926120618666948,1214.4071219775744,1097.0
BE31,1957,0.5033719819018087,0.35067378591019793,0.5170761409526263,0.018884048038643256,1.3906159738146162,1214.4071219775744,1097.0
BE31,1958,0.503920178012684,0.3465194847359035,0.5170761409526263,0.019494065049983515,1.3873959397919355,1214.4071219775744,1097.0
BE31,1959,0.4931096867182692,0.35189381993287844,0.5180722290047051,0.020104082061323775,1.3821837296650976,1214.4071219775744,1097.0
BE31,1960,0.4963375446367922,0.34605985695093655,0.5176861579639664,0.020104082061323775,1.3799636956424173,1214.4071219775744,1097.0
BE31,1961,0.49880499631760156,0.3423762831953677,0.5176822460160453,0.020494065049983516,1.3793536786310772,1214.4071219775744,1097.0
BE31,1962,0.49904459007988816,0.34153449631758337,0.5176822460160453,0.021104082061323776,1.3793615025269195,1214.4071219775744,1097.0
BE31,1963,0.5032028032021038,0.3377662661840275,0.5176822460160453,0.021104082061323776,1.3797553974635002,1214.4071219775744,1097.0
BE31,1964,0.5000908972449375,0.33905203305509407,0.5182922630273856,0.02210017011340257,1.3795353634408198,1214.4071219775744,1097.0
BE31,1965,0.5039483319144067,0.3359706524150232,0.5182922630273856,0.022104082061323773,1.3799292583774008,1214.4071219775744,1097.0
BE31,1966,0.4992073513600299,0.3394994228425619,0.5172922630273855,0.02271409907266403,1.3793231533139816,1214.4071219775744,1097.0
BE31,1967,0.4918292382714032,0.34649928878629255,0.5182883510794642,0.02271409907266403,1.3793348891577453,1214.4071219775744,1097.0
BE31,1968,0.4934683741235594,0.34203010190011557,0.5182883510794642,0.02371409907266403,1.3771109431871436,1214.4071219775744,1097.0
BE31,1969,0.4944488143839534,0.3386479428072982,0.5179022800387258,0.02371409907266403,1.374493102279961,1214.4071219775744,1097.0
BE31,1970,0.48999232828063327,0.3368335395649622,0.5179022800387258,0.024725834916427634,1.3694539828007488,1214.4071219775744,1097.0
BE31,1971,0.4853879584225818,0.33739487799588047,0.5179022800387258,0.02634367582361029,1.3670287922807984,1214.4071219775744,1097.0
BE31,1972,0.4859549440067888,0.3356188239664822,0.517906191986647,0.027741482708112435,1.3666114256566901,1214.4071219775744,1097.0
BE31,1973,0.4786957905048963,0.33722884097782246,0.5185162089979873,0.028749306603954836,1.3635762181253996,1214.4071219775744,1097.0
BE31,1974,0.4763388383049737,0.3369327447392715,0.518906191986647,0.029757130499797245,1.3625449225420296,1214.4071219775744,1097.0
BE31,1975,0.46827233519031325,0.33794448058303517,0.5189101039345682,0.030764954395639643,1.3565018911148965,1214.4071219775744,1097.0
BE31,1976,0.4532410396069437,0.3397048868207486,0.5195279448417509,0.0323827953028223,1.345242737613004,1214.4071219775744,1097.0
BE31,1977,0.4318935858916816,0.35561150222437543,0.5195279448417509,0.032776690239403244,1.3401957942379497,1214.4071219775744,1097.0
BE31,1978,0.43100799732048967,0.3534501474205129,0.5195318567896721,0.033784514135245636,1.3377745156659202,1214.4071219775744,1097.0
BE31,1979,0.4264128578345599,0.3543805026242056,0.5201496976968547,0.03478842608316684,1.335731484238787,1214.4071219775744,1097.0
BE31,1980,0.4269837553666881,0.35099443158346705,0.5201536096447759,0.03518623296766899,1.3337041006033385,1214.4071219775744,1097.0
BE31,1981,0.42612555043094463,0.3481995880807371,0.5207675386040375,0.036190144915590194,1.3312789100833882,1214.4071219775744,1097.0
BE31,1982,0.4215382348408573,0.34651992627308953,0.5207714505519585,0.037190144915590195,1.3266336855407568,1214.4071219775744,1097.0
BE31,1983,0.41897830288621835,0.34366249160362033,0.5207753624998798,0.03819405686351139,1.3216102138532297,1214.4071219775744,1097.0
BE31,1984,0.41576923444102704,0.3420563865402013,0.521779274447801,0.03919796881143259,1.3181928472291216,1214.4071219775744,1097.0
BE31,1985,0.41475749859726346,0.3400329148526741,0.5223932034070623,0.04020188075935379,1.3167754806050134,1214.4071219775744,1097.0
BE31,1986,0.4102515636472469,0.3411175712306612,0.5223971153549837,0.040595775695934734,1.3143659378767478,1214.4071219775744,1097.0
BE31,1987,0.4033440439210765,0.34299770732138324,0.5227870983436435,0.04159577569593473,1.3109524832005608,1214.4071219775744,1097.0
BE31,1988,0.4041545352154912,0.3383759544662794,0.5227949222394858,0.04259968764385593,1.3075351165764528,1214.4071219775744,1097.0
BE31,1989,0.396297100546022,0.3389703236859349,0.5234088511987472,0.042607511539698335,1.3018898920338218,1214.4071219775744,1097.0
BE31,1990,0.40193450119281077,0.33249504810928304,0.5234127631466684,0.04159968764385594,1.3000520171039585,1214.4071219775744,1097.0
BE31,1991,0.40745986182616384,0.33003542032431604,0.5244127631466684,0.04159577569593473,1.3028938039817426,1214.4071219775744,1097.0
BE31,1992,0.4103212084435543,0.32540584357336977,0.5234166750945896,0.04136791777741182,1.3011177499523445,1214.4071219775744,1097.0
BE31,1993,0.4154065010315463,0.323996300845104,0.5244166750945897,0.04136400582949061,1.3045734657893904,1214.4071219775744,1097.0
BE31,1994,0.417858304920671,0.31976061903073866,0.5244205870425108,0.0411361479109677,1.3027895878641498,1214.4071219775744,1097.0
BE31,1995,0.4179318616648995,0.3159110082571119,0.5244205870425108,0.04113223596304649,1.2993996048754899,1214.4071219775744,1097.0
BE31,1996,0.42001324230497045,0.31567923839066775,0.524424498990432,0.0411283240151253,1.3018553207125358,1214.4071219775744,1097.0
BE31,1997,0.4283224808635642,0.31143964462838125,0.524424498990432,0.04151439505586384,1.3057010195382412,1214.4071219775744,1097.0
BE31,1998,0.4268674012365232,0.31335435204038914,0.524424498990432,0.041510483107942635,1.305546718363947,1214.4071219775744,1097.0
BE31,1999,0.43255879888793447,0.3103426161966255,0.5244284109383532,0.04089655414868119,1.3086124512123332,1214.4071219775744,1097.0
BE31,2000,0.4384780544578685,0.3061108463301815,0.5238144819790918,0.041278713241498524,1.3096820960086404,1214.4071219775744,1097.0
BE31,2001,0.44260952015464067,0.30526905945239713,0.5238144819790918,0.04166478428223707,1.3127478288570265,1214.4071219775744,1097.0
BE31,2002,0.4453549148106743,0.3031955027081686,0.5232044649677514,0.04205085532297561,1.314033595728093,1214.4071219775744,1097.0
BE31,2003,0.4438223664914838,0.305349803882463,0.523818393927013,0.042046943375054414,1.3146514366352755,1214.4071219775744,1097.0
BE31,2004,0.44522799727182827,0.3051759429685626,0.523818393927013,0.04265696038639467,1.3168792945537988,1214.4071219775744,1097.0
BE31,2005,0.44789592323571226,0.3021759429685626,0.5232083769156728,0.04266087233431586,1.3163232745470808,1214.4071219775744,1097.0
BE31,2006,0.44957167309543866,0.29955419011345874,0.5232044649677514,0.0430430314271332,1.3143772715517033,1214.4071219775744,1097.0
BE31,2007,0.45382300270148873,0.2955463662176163,0.5222044649677515,0.04365304843847346,1.3156129533660685,1214.4071219775744,1097.0
BE31,2008,0.4570313008804056,0.2945502781655375,0.5215944479564112,0.04365696038639466,1.317829075440828,1214.4071219775744,1097.0
BE31,2009,0.4608691758102688,0.2949363492062761,0.5215944479564112,0.0440430314271332,1.3216669503706908,1214.4071219775744,1097.0
BE31,2010,0.45951440035289987,0.2971485593331141,0.5225944479564113,0.0450352075312908,1.3239065441329778,1214.4071219775744,1097.0
BE31,2011,0.4685222242487423,0.2933685933557947,0.521984430945071,0.0440352075312908,1.3281304901035793,1214.4071219775744,1097.0
BE31,2012,0.4821478890517674,0.2903607694599523,0.5219805189971498,0.04325915350189252,1.3373622599700234,1214.4071219775744,1097.0
BE31,2013,0.4655850835280203,0.29995109267541714,0.5219805189971498,0.04591534362201287,1.3344320388226003,1214.4071219775744,1097.0
BE31,2014,0.4756547283243276,0.2918853598270311,0.5209805189971498,0.04530141466275141,1.3338259337591811,1214.4071219775744,1097.0
BE31,2015,0.4828786742949293,0.2876653258043506,0.5215905360084901,0.0443014146627514,1.3364437746663635,1214.4071219775744,1097.0
BE31,2016,0.49573219701647725,0.2852714308677696,0.5209805189971498,0.043301414662751406,1.3448994905034095,1214.4071219775744,1097.0
BE31,2017,0.4964503420933318,0.28572323475689426,0.5209805189971498,0.043911431674091665,1.3470655275214676,1214.4071219775744,1097.0
BE31,2018,0.4988520609257552,0.2840975699538692,0.5215905360084901,0.042911431674091664,1.3468415815508659,1214.4071219775744,1097.0
BE31,2019,0.5024119928803942,0.282487552942529,0.5212005530198304,0.042911431674091664,1.349007618568924,1214.4071219775744,1097.0
BE31,2020,0.5021880469097924,0.281259695024006,0.5212005530198304,0.04252536063335312,1.347173655586982,1214.4071219775744,1097.0
BE31,2021,0.5116554985906019,0.27764185411682335,0.5205866240605689,0.04252144868543192,1.352405425453426,1214.4071219775744,1097.0
BE31,2022,0.5094315526200002,0.2770279251575619,0.5202005530198303,0.04190751972617046,1.3485675505235628,1214.4071219775744,1097.0
BE32,1901,1.1571015515376941,0.9101499319741976,1.2896554701285272,0.01705462339687893,3.3739975464737664,3731.1048404894495,3814.0
BE32,1902,1.1713755388704803,0.9013835322181208,1.2898386076341088,0.017080579110266426,3.3798446884211386,3731.1048404894495,3814.0
BE32,1903,1.1434023416038583,0.9284017961384053,1.289501373500843,0.01746526782243394,3.3792509230483008,3731.1048404894495,3814.0
BE32,1904,1.1438662358750116,0.9177105408452885,1.2913832157133727,0.018322867802256067,3.371034108382231,3731.1048404894495,3814.0
BE32,1905,1.1459320417678278,0.9131196490112652,1.2912863380821658,0.018322867802256067,3.368881968295535,3731.1048404894495,3814.0
