Lon;Lat;Year;Total;geometry;area_km2
7,75;50,25;2020;10,565;POLYGON ((4141780.0162071087 2990563.227377381, 4143655.9054560894 3046148.7438530265, 4179113.3018474784 3045059.4575181236, 4177612.521121177 2989464.314838306, 4141780.0162071087 2990563.227377381));1983,3617609265807
0,75;43,75;2020;0,726;POLYGON ((3553013.62349266 2314409.0528263203, 3559623.1832636464 2369494.0675999853, 3599469.742702366 2364540.8968433216, 3593207.1249972526 2309421.6761953076, 3553013.62349266 2314409.0528263203));2237,17755238651
2,25;50,25;2020;0,989;POLYGON ((3748675.952977144 3018751.225593612, 3754671.670516202 3074089.577141571, 3789919.636163163 3070341.9019861436, 3784297.753078632 3014970.3708112966, 3748675.952977144 3018751.225593612));1983,3617271757234
27,75;64,75;2020;37,271;POLYGON ((5156722.190327464 4704788.157012285, 5141782.411873994 4758461.677183829, 5164617.766801951 4764445.384986889, 5179975.900648022 4710870.976550361, 5156722.190327464 4704788.157012285));1327,1368416318226
0,25;40,25;2020;0,25;POLYGON ((3465349.298105001 1934878.920622006, 3472008.40051275 1989781.4970224823, 3514199.989178569 1984318.2148467628, 3507873.008451861 1929382.6453493936, 3465349.298105001 1934878.920622006));2361,823274218789
23,75;50,75;2020;3,8;POLYGON ((5272626.097249005 3131196.254771245, 5262479.491446134 3186027.208368366, 5296863.378477849 3192598.715446072, 5307382.72546918 3137827.3374394635, 5272626.097249005 3131196.254771245));1962,7014440852379
-8,25;43,25;2020;6,144;POLYGON ((2825416.8747706134 2395834.063166459, 2838159.315831096 2449977.540689802, 2877339.8143602815 2440179.3668023273, 2864938.1391976494 2385968.8439628338, 2825416.8747706134 2395834.063166459));2255,5173732844223
-4,75;42,75;2020;13,731;POLYGON ((3093260.0165705914 2277839.41627866, 3103548.4140569065 2332399.9225033647, 3143544.621000895 2324410.983792442, 3133596.8962272527 2269797.0926136626, 3093260.0165705914 2277839.41627866));2273,6817266521016
7,25;50,75;2020;6,573;POLYGON ((4108208.0279209143 3047480.024370695, 4110471.0518195853 3103060.820290524, 4145541.8670128193 3101741.429831154, 4143655.9054560894 3046148.7438530265, 4108208.0279209143 3047480.024370695));1962,7015512100354
24,75;61,25;2020;15,224;POLYGON ((5101625.628522376 4291507.9002184, 5089576.23019469 4345923.947582532, 5115613.051716151 4351474.248175142, 5128072.703103117 4297135.988935801, 5101625.628522376 4291507.9002184));1495,4553569431257
18,75;52,75;2020;3,918;POLYGON ((4896729.053136005 3299321.625286767, 4890190.632221433 3354634.8331977464, 4923479.014760493 3358671.3620856167, 4930400.693248568 3303397.5936659914, 4896729.053136005 3299321.625286767));1878,5253649226486
29,25;64,75;2020;34,406;POLYGON ((5226323.928477404 4723540.142236707, 5210131.267308014 4776908.004208684, 5232806.555462811 4783386.33946087, 5249415.347623598 4730125.909189085, 5226323.928477404 4723540.142236707));1327,1368449721153
25,25;61,25;2020;12,524;POLYGON ((5128072.703103117 4297135.988935801, 5115613.051716151 4351474.248175142, 5141602.543221984 4357210.2767547155, 5154471.912265594 4302952.437759569, 5128072.703103117 4297135.988935801));1495,4553550815083
5,25;46,75;2020;4,432;POLYGON ((3937116.230698148 2611448.7677688836, 3940723.784735198 2666879.858598513, 3978694.99318475 2664443.31220081, 3975447.9154149834 2608993.3955986826, 3937116.230698148 2611448.7677688836));2123,518491214665
2,75;42,75;2020;5,49;POLYGON ((3703653.317117801 2185712.1090247855, 3708810.8996062065 2240882.259768637, 3749484.7017027107 2236944.5761221107, 3744670.424668001 2181748.2880983464, 3703653.317117801 2185712.1090247855));2273,6818677541705
21,75;65,75;2020;14,929;POLYGON ((4854317.56298436 4754248.00273417, 4844364.523412237 4808832.029832089, 4866855.112246657 4812681.476356281, 4877237.037863901 4758164.23352118, 4854317.56298436 4754248.00273417));1278,05259918189
14,75;58,25;2020;8,18;POLYGON ((4587287.154747467 3885988.729169324, 4583629.288676894 3941488.9420554456, 4612757.047378436 3943433.2500031344, 4616820.838698153 3887956.806641064, 4587287.154747467 3885988.729169324));1635,0652140067382
16,75;61,25;2020;16,762;POLYGON ((4673261.600358028 4227242.658288344, 4667834.327694071 4282545.008666339, 4694414.322941269 4285097.216097666, 4700257.9633228965 4229830.486752899, 4673261.600358028 4227242.658288344));1495,4553800097108
27,75;61,25;2020;10,259;POLYGON ((5259558.323019039 4328096.843768251, 5245055.802068915 4382006.691243233, 5270785.094532961 4388667.5535577275, 5285694.382285716 4334851.278726266, 5259558.323019039 4328096.843768251));1495,4553452704665
10,75;53,25;2020;9,764;POLYGON ((4354570.221253301 3321389.8853060803, 4354183.009118978 3377029.5583271086, 4387364.189320393 3377372.7237748387, 4388138.600454633 3321736.463013416, 4354570.221253301 3321389.8853060803));1857,1051934515276
16,25;58,75;2020;10,312;POLYGON ((4670960.416681325 3947934.9426085963, 4666062.481110657 4003344.7544595376, 4694727.445877693 4005870.40451428, 4700032.6640435085 3950492.1527885655, 4670960.416681325 3947934.9426085963));1612,1137831266647
22,75;63,25;2020;13,823;POLYGON ((4953502.296235744 4489540.703223081, 4942916.389803282 4544140.18970515, 4967460.337083743 4548670.532868415, 4978465.490350122 4494140.60579235, 4953502.296235744 4489540.703223081));1399,9542470086453
27,75;60,75;2020;12,979;POLYGON ((5273997.414695038 4274157.70711692, 5259558.323019039 4328096.843768251, 5285694.382285716 4334851.278726266, 5300538.554372197 4281004.924770562, 5273997.414695038 4274157.70711692));1519,03462824963
16,75;58,75;2020;7,81;POLYGON ((4700032.6640435085 3950492.1527885655, 4694727.445877693 4005870.40451428, 4723370.754982916 4008597.642745892, 4729083.04464982 3953253.475964627, 4700032.6640435085 3950492.1527885655));1612,1137814379347
16,75;63,75;2020;28,461;POLYGON ((4645884.558674798 4503558.317614603, 4640337.3703500815 4558757.067526743, 4664808.0751039125 4561126.546041264, 4670780.759621981 4505964.959297319, 4645884.558674798 4503558.317614603));1375,7921575467676
6,75;52,75;2020;3,219;POLYGON ((4083415.7062560543 3271350.8625906296, 4086111.606303389 3326934.431542426, 4119643.144373156 3325432.930459189, 4117332.205568931 3269834.721014678, 4083415.7062560543 3271350.8625906296));1878,5253990122753
-3,75;42,25;2020;2,391;POLYGON ((3164445.594160055 2207375.632881324, 3173993.5978321168 2262025.513558713, 3214448.050480335 2254524.8747579097, 3205239.1354270037 2199825.877980698, 3164445.594160055 2207375.632881324));2291,668985376159
-0,75;40,25;2020;10,187;POLYGON ((3380429.788938749 1946714.2859315788, 3387752.7205152363 2001545.7697691498, 3429858.612554571 1995524.0599244544, 3422867.5242037117 1940656.178260009, 3380429.788938749 1946714.2859315788));2361,823255291726
1,75;41,75;2020;8,133;POLYGON ((3610134.432841492 2084297.6844171348, 3615906.058712639 2139366.849366064, 3657200.274334724 2134828.063197029, 3651767.50257239 2079729.887571838, 3610134.432841492 2084297.6844171348));2309,4780663860543
21,25;50,75;2020;4,229;POLYGON ((5098109.675450364 3101634.4168249024, 5089831.383262869 3156730.6382824574, 5124451.848169952 3162114.5148103232, 5133104.376583731 3107067.0019844454, 5098109.675450364 3101634.4168249024));1962,7014807065977
23,75;61,25;2020;11,258;POLYGON ((5048594.242564181 4280817.735933232, 5037366.883901396 4335381.461241431, 5063493.65019703 4340559.609724969, 5075132.278236465 4286068.406847782, 5048594.242564181 4280817.735933232));1495,4553605463343
20,75;65,25;2020;28,07;POLYGON ((4817437.89104355 4692172.078557011, 4808381.649125409 4746911.687548394, 4831365.293062455 4750497.096434348, 4840849.6028755205 4695818.111713929, 4817437.89104355 4692172.078557011));1302,647377072896
17,75;62,75;2020;19,376;POLYGON ((4708369.2942654025 4398236.360056962, 4702026.349435584 4453404.086702815, 4727302.004851613 4456208.409110052, 4734066.274445747 4401082.638594015, 4708369.2942654025 4398236.360056962));1424,0034694209346
3,75;49,25;2020;5,749;POLYGON ((3845956.924351212 2897296.9074195297, 3850778.1368976915 2952714.062649003, 3886852.7116675563 2949637.1958440267, 3882401.8086295747 2894193.853734312, 3845956.924351212 2897296.9074195297));2024,211058485809
23,25;65,75;2020;10,31;POLYGON ((4922971.921833329 4766491.93805943, 4911733.723782463 4820867.113939656, 4934118.949436862 4825202.922594838, 4945784.492409463 4770903.0271388665, 4922971.921833329 4766491.93805943));1278,0526025161435
23,75;67,75;2020;21,434;POLYGON ((4898836.2534439 4987888.62139325, 4886980.582366968 5042042.108629761, 4907603.915851969 5046220.964743564, 4919893.089145688 4992148.083739715, 4898836.2534439 4987888.62139325));1178,6588061758096
-1,25;40,25;2020;6,585;POLYGON ((3338038.1952836653 1953053.1046915473, 3345692.8203603253 2007846.4860891637, 3387752.7205152363 2001545.7697691498, 3380429.788938749 1946714.2859315788, 3338038.1952836653 1953053.1046915473));2361,823245140203
11,75;52,25;2020;5,186;POLYGON ((4424008.620283661 3211059.889356264, 4422858.938686202 3266685.464336984, 4456803.26195008 3267501.9832989774, 4458336.111939958 3211884.2118915385, 4424008.620283661 3211059.889356264));1899,7966912148804
11,75;48,75;2020;5,461;POLYGON ((4431887.706025253 2821856.5034925183, 4430780.343612837 2877430.6518431874, 4467364.749188731 2878300.1331495685, 4468841.182075458 2822733.234367694, 4431887.706025253 2821856.5034925183));2044,3972556649355
3,25;44,75;2020;18,282;POLYGON ((3764104.8653040705 2402656.029849239, 3769037.018176572 2457930.5553421797, 3808344.9316360676 2454364.3704553307, 3803764.558802766 2399064.298021449, 3764104.8653040705 2402656.029849239));2199,9753138483293
18,25;66,25;2020;14,897;POLYGON ((4686103.828749181 4786444.71983343, 4679136.334038843 4841387.306161163, 4701390.228793818 4844048.676271057, 4708791.247282656 4789153.393609971, 4686103.828749181 4786444.71983343));1253,3544069061422
25,25;67,25;2020;37,975;POLYGON ((4974994.9083649125 4947182.338465023, 4961892.833033157 5001125.492395788, 4982833.079487036 5005843.003614187, 4996365.11620014 4951988.506919554, 4974994.9083649125 4947182.338465023));1203,6555801867971
3,75;50,75;2020;1,101;POLYGON ((3860499.344920617 3063570.3667193153, 3865399.155629656 3119007.3706729608, 3900350.772802173 3116010.7562967218, 3895827.2789483354 3060546.7195043233, 3860499.344920617 3063570.3667193153));1962,7015324483448
7,75;51,25;2020;9,636;POLYGON ((4145541.8670128193 3101741.429831154, 4147437.865716004 3157340.210460178, 4182139.0133901774 3156270.4817834157, 4180622.141976785 3100661.8714400516, 4145541.8670128193 3101741.429831154));1941,886296883714
10,75;48,75;2020;5,021;POLYGON ((4357965.166553886 2820854.4883353733, 4357596.031371215 2876436.9216788732, 4394190.125120379 2876809.5751455994, 4394928.384702176 2821230.248645827, 4357965.166553886 2820854.4883353733));2044,3972573399838
25,75;61,75;2020;11,411;POLYGON ((5141602.543221984 4357210.2767547155, 5128676.802614008 4411440.661135179, 5154206.510887945 4417278.417479921, 5167543.13383659 4363131.790447917, 5141602.543221984 4357210.2767547155));1471,7558487359172
28,75;66,75;2020;28,447;POLYGON ((5139686.395775659 4930768.174808611, 5123653.132343533 4984074.505328712, 5144699.687515322 4989961.265549814, 5161156.20650498 4936762.935482166, 5139686.395775659 4930768.174808611));1228,5547871073843
16,75;52,25;2020;2,643;POLYGON ((4766723.269276118 3229893.705910388, 4761745.687902362 3285340.88098484, 4795532.339484371 3288487.3574745855, 4800892.016341553 3233070.294074335, 4766723.269276118 3229893.705910388));1899,7966683574693
-3,25;41,25;2020;6,538;POLYGON ((3186992.4465433247 2090480.5907194288, 3196087.1986417454 2145144.104361248, 3237273.8732429743 2137820.559545407, 3228514.298530657 2083110.9196422559, 3186992.4465433247 2090480.5907194288));2327,1074641258915
-6,75;43,25;2020;10,715;POLYGON ((2944200.7511852486 2367040.64674155, 2955919.9972541854 2421379.671768569, 2995315.562824508 2412378.6450305204, 2983937.9620453226 2357978.158773788, 2944200.7511852486 2367040.64674155));2255,5174170666605
-1,25;39,75;2020;7,493;POLYGON ((3330432.988630091 1898283.3249565403, 3338038.1952836653 1953053.1046915473, 3380429.788938749 1946714.2859315788, 3373154.164654365 1891906.9094891348, 3330432.988630091 1898283.3249565403));2378,907126681128
-2,25;36,75;2020;0,116;POLYGON ((3196691.4712735144 1584275.9376138374, 3204629.5490804957 1638808.829771765, 3248866.3943953393 1631671.493828141, 3241244.817317083 1577100.940361794, 3196691.4712735144 1584275.9376138374));2477,5026949921394
28,25;64,25;2020;18,763;POLYGON ((5195270.653926751 4657258.650874298, 5179975.900648022 4710870.976550361, 5203176.9632714465 4717121.7334875185, 5218887.729519965 4663610.481070229, 5195270.653926751 4657258.650874298));1351,5190617210756
-4,25;39,75;2020;2,468;POLYGON ((3075196.203268795 1942463.554866672, 3084775.4815101945 1996972.3299254137, 3126846.0146279647 1988952.5358399083, 3117595.3063277034 1934396.0336355902, 3075196.203268795 1942463.554866672));2378,9070552055127
13,25;50,75;2020;7,05;POLYGON ((4533791.972079086 3047480.024370695, 4531528.948180415 3103060.820290524, 4566588.411572735 3104620.000927585, 4569228.42689522 3049053.257389913, 4533791.972079086 3047480.024370695));1962,7015494201326
9,25;49,25;2020;5,831;POLYGON ((4247809.874879621 2876809.5751455994, 4248552.20763455 2932399.521638999, 4284775.1405252665 2932030.008911024, 4284403.968628786 2876436.9216788732, 4247809.874879621 2876809.5751455994));2024,2110835515427
13,75;63,75;2020;18,659;POLYGON ((4496148.796093041 4492856.401181363, 4493159.159363664 4548220.34270612, 4517723.569729922 4549537.94292722, 4521139.913361128 4494194.652310464, 4496148.796093041 4492856.401181363));1375,7921583251837
1,25;45,75;2020;6,216;POLYGON ((3618483.4423882407 2529999.9421082037, 3624896.18089372 2585183.248303093, 3663370.3611067 2580630.4249903653, 3657312.960290661 2525413.1938917767, 3618483.4423882407 2529999.9421082037));2162,0853842551296
17,25;65,25;2020;21,743;POLYGON ((4652786.187763414 4671375.508407949, 4646737.164542851 4726460.653833223, 4669900.586951055 4728883.388656693, 4676380.221904277 4673839.153987945, 4652786.187763414 4671375.508407949));1302,6473735759791
13,25;62,25;2020;15,967;POLYGON ((4478769.16933193 4325426.8820935665, 4476239.586269105 4380869.643502346, 4502089.426036802 4382064.927529127, 4505040.329004465 4326639.616680993, 4478769.16933193 4325426.8820935665));1447,9379611046456
8,75;42,25;2020;4,37;POLYGON ((4196282.328906061 2100836.6941456227, 4197308.30287173 2156177.135295296, 4238535.437658718 2155493.1453687297, 4237851.442314496 2100148.2596989563, 4196282.328906061 2100836.6941456227));2291,6691486231966
-5,25;42,75;2020;10,771;POLYGON ((3052985.0306373816 2286152.2817469514, 3063613.8589887437 2340657.573753254, 3103548.4140569065 2332399.9225033647, 3093260.0165705914 2277839.41627866, 3052985.0306373816 2286152.2817469514));2273,6817138746537
15,75;51,75;2020;7,825;POLYGON ((4702505.834323446 3168747.435534112, 4698314.805344323 3224245.2836540765, 4732530.243000305 3226952.0036674426, 4737101.706341742 3171479.5433847695, 4702505.834323446 3168747.435534112));1920,9174858838408
19,75;52,75;2020;2,5;POLYGON ((4964038.942346274 3307705.615197464, 4956734.239231825 3362937.6871793345, 4989954.463404899 3367433.66433077, 4997641.945093298 3312245.546270323, 4964038.942346274 3307705.615197464));1878,5253554296064
6,75;49,25;2020;6,446;POLYGON ((4064936.2888234826 2882398.7066987925, 4067533.8737901147 2937941.538161754, 4103718.2742182557 2936340.641068814, 4101491.6292500393 2880784.1978366883, 4064936.2888234826 2882398.7066987925));2024,2110770316353
8,75;47,25;2020;6,751;POLYGON ((4206827.0754265785 2655208.101680515, 4207915.982029406 2710744.1641577994, 4245607.3726488 2710107.7224298776, 4244881.41819625 2654566.6511989404, 4206827.0754265785 2655208.101680515));2103,9845380721113
25,75;67,75;2020;29,446;POLYGON ((4982833.079487036 5005843.003614187, 4969247.157926466 5059656.580910113, 4989714.958157282 5064434.070408987, 5003731.8027785355 5010712.750042962, 4982833.079487036 5005843.003614187));1178,65881780366
18,25;64,75;2020;21,223;POLYGON ((4706833.558779749 4621444.3201594, 4699952.543169314 4676472.109297251, 4723501.706363938 4679274.254850206, 4730810.929683394 4624292.634592377, 4706833.558779749 4621444.3201594));1327,1368310095888
17,25;52,75;2020;6,032;POLYGON ((4795532.339484371 3288487.3574745855, 4790144.958289657 3343905.3471385157, 4823521.761791234 3347251.7012469675, 4829293.021014008 3291866.3831816334, 4795532.339484371 3288487.3574745855));1878,5253772786575
7,25;50,25;2020;9,226;POLYGON ((4105957.0879374286 2991906.2736229575, 4108208.0279209143 3047480.024370695, 4143655.9054560894 3046148.7438530265, 4141780.0162071087 2990563.227377381, 4105957.0879374286 2991906.2736229575));1983,361759387862
28,25;60,75;2020;6,987;POLYGON ((5300538.554372197 4281004.924770562, 5285694.382285716 4334851.278726266, 5311773.051937438 4341792.490619108, 5327021.669794581 4288041.5270923255, 5300538.554372197 4281004.924770562));1519,0346257739702
